,source_pid,des_pid,time,relationship,source,destination
66,5556,5556,2023-09-27 07:08:11.701,load,C:\Windows\explorer.exe,C:\Program Files\Windows Defender\EppManifest.dll
67,5556,5556,2023-09-27 07:08:11.717,load,C:\Windows\explorer.exe,C:\Program Files\Windows Defender\EppManifest.dll
68,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE
69,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies
70,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft
71,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft\SystemCertificates
72,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
73,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
74,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
75,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
76,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
77,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
78,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
79,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies
80,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft
81,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates
82,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
83,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
84,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates
85,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
86,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
87,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates
88,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE
89,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies
90,5556,5556,2023-09-27 07:08:11.717,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft
